# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_waterdata_support@usgs.gov
# retrieved: 2023-11-10 11:17:02 EST       (caww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 03303280 OHIO RIVER AT CANNELTON DAM AT CANNELTON, IN
# -----------------------------------------------------------------------------------
#
# Data provided for site 03303280
#            TS   parameter     statistic     Description
#        192392       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	192392_00060_00003	192392_00060_00003_cd
USGS	03303280	1999-02-24	97300	A
USGS	03303280	1999-02-25	83900	A
USGS	03303280	1999-02-26	76500	A
USGS	03303280	1999-02-27	74600	A
USGS	03303280	1999-02-28	105000	A
USGS	03303280	1999-03-01	140000	A
USGS	03303280	1999-03-02	167000	A
USGS	03303280	1999-03-03	190000	A
USGS	03303280	1999-03-04	214000	A
USGS	03303280	1999-03-05	244000	A
USGS	03303280	1999-03-06	279000	A
USGS	03303280	1999-03-07	298000	A
USGS	03303280	1999-03-08	285000	A
USGS	03303280	1999-03-09	275000	A
USGS	03303280	1999-03-10	257000	A
USGS	03303280	1999-03-11	251000	A
USGS	03303280	1999-03-12	279000	A
USGS	03303280	1999-03-13	267000	A
USGS	03303280	1999-03-14	236000	A
USGS	03303280	1999-03-15	207000	A
USGS	03303280	1999-03-16	202000	A
USGS	03303280	1999-03-17	241000	A
USGS	03303280	1999-03-18	263000	A
USGS	03303280	1999-03-19	268000	A
USGS	03303280	1999-03-20	263000	A
USGS	03303280	1999-03-21	253000	A
USGS	03303280	1999-03-22	252000	A
USGS	03303280	1999-03-23	240000	A
USGS	03303280	1999-03-24	213000	A
USGS	03303280	1999-03-25	183000	A
USGS	03303280	1999-03-26	173000	A
USGS	03303280	1999-03-27	161000	A
USGS	03303280	1999-03-28	141000	A
USGS	03303280	1999-03-29	127000	A
USGS	03303280	1999-03-30	111000	A
USGS	03303280	1999-03-31	103000	A
USGS	03303280	1999-04-01	96300	A
USGS	03303280	1999-04-02	92100	A
USGS	03303280	1999-04-03	92800	A
USGS	03303280	1999-04-04	97500	A
USGS	03303280	1999-04-05	94200	A
USGS	03303280	1999-04-06	103000	A
USGS	03303280	1999-04-07	98600	A
USGS	03303280	1999-04-08	99200	A
USGS	03303280	1999-04-09	92400	A
USGS	03303280	1999-04-10	103000	A
USGS	03303280	1999-04-11	110000	A
USGS	03303280	1999-04-12	131000	A
USGS	03303280	1999-04-13	162000	A
USGS	03303280	1999-04-14	176000	A
USGS	03303280	1999-04-15	176000	A
USGS	03303280	1999-04-16	172000	A
USGS	03303280	1999-04-17	160000	A
USGS	03303280	1999-04-18	153000	A
USGS	03303280	1999-04-19	143000	A
USGS	03303280	1999-04-20	140000	A
USGS	03303280	1999-04-21	131000	A
USGS	03303280	1999-04-22	141000	A
USGS	03303280	1999-04-23	160000	A
USGS	03303280	1999-04-24	173000	A
USGS	03303280	1999-04-25	172000	A
USGS	03303280	1999-04-26	179000	A
USGS	03303280	1999-04-27	183000	A
USGS	03303280	1999-04-28	186000	A
USGS	03303280	1999-04-29	184000	A
USGS	03303280	1999-04-30	166000	A
USGS	03303280	1999-05-01	156000	A
USGS	03303280	1999-05-02	145000	A
USGS	03303280	1999-05-03	122000	A
USGS	03303280	1999-05-04	96400	A
USGS	03303280	1999-05-05	86000	A
USGS	03303280	1999-05-06	102000	A
USGS	03303280	1999-05-07	92200	A
USGS	03303280	1999-05-08	58900	A
USGS	03303280	1999-05-09	63000	A
USGS	03303280	1999-05-10	66200	A
USGS	03303280	1999-05-11	63800	A
USGS	03303280	1999-05-12	60900	A
USGS	03303280	1999-05-13	63600	A
USGS	03303280	1999-05-14	48300	A
USGS	03303280	1999-05-15	55500	A
USGS	03303280	1999-05-16	58500	A
USGS	03303280	1999-05-17	55200	A
USGS	03303280	1999-05-18	65700	A
USGS	03303280	1999-05-19	39800	A
USGS	03303280	1999-05-20	70000	A
USGS	03303280	1999-05-21	84700	A
USGS	03303280	1999-05-22	76600	A
USGS	03303280	1999-05-23	46700	A
USGS	03303280	1999-05-24	65700	A
USGS	03303280	1999-05-25	67300	A
USGS	03303280	1999-05-26	75400	A
USGS	03303280	1999-05-27	101000	A
USGS	03303280	1999-05-28	98500	A
USGS	03303280	1999-05-29	78600	A
USGS	03303280	1999-05-30	56600	A
USGS	03303280	1999-05-31	46900	A
USGS	03303280	1999-06-01	36800	A
USGS	03303280	1999-06-02	47700	A
USGS	03303280	1999-06-03	34400	A
USGS	03303280	1999-06-04	37300	A
USGS	03303280	1999-06-05	35700	A
USGS	03303280	1999-06-06	28200	A
USGS	03303280	1999-06-07	23500	A
USGS	03303280	1999-06-08	22900	A
USGS	03303280	1999-06-09	31700	A
USGS	03303280	1999-06-10	33700	A
USGS	03303280	1999-06-11	7560	A
USGS	03303280	1999-06-12	6500	A:e
USGS	03303280	1999-06-13	34900	A
USGS	03303280	1999-06-14	10900	A
USGS	03303280	1999-06-15	41900	A
USGS	03303280	1999-06-16	14100	A
USGS	03303280	1999-06-17	24800	A
USGS	03303280	1999-06-18	18100	A
USGS	03303280	1999-06-19	27000	A
USGS	03303280	1999-06-20	6630	A
USGS	03303280	1999-06-21	10400	A
USGS	03303280	1999-06-22	24700	A
USGS	03303280	1999-06-23	16400	A
USGS	03303280	1999-06-24	26400	A
USGS	03303280	1999-06-25	10600	A
USGS	03303280	1999-06-26	12200	A
USGS	03303280	1999-06-27	17300	A
USGS	03303280	1999-06-28	45000	A
USGS	03303280	1999-06-29	74600	A
USGS	03303280	1999-06-30	34800	A
USGS	03303280	1999-07-01	32400	A
USGS	03303280	1999-07-02	21300	A
USGS	03303280	1999-07-03	56300	A
USGS	03303280	1999-07-04	38200	A
USGS	03303280	1999-07-05	20500	A
USGS	03303280	1999-07-06	27200	A
USGS	03303280	1999-07-07	18800	A
USGS	03303280	1999-07-08	16100	A
USGS	03303280	1999-07-09	16700	A
USGS	03303280	1999-07-10	26000	A
USGS	03303280	1999-07-11	24500	A
USGS	03303280	1999-07-12	13500	A
USGS	03303280	1999-07-13	4250	A
USGS	03303280	1999-07-14	27400	A
USGS	03303280	1999-07-15	10900	A
USGS	03303280	1999-07-16	9680	A
USGS	03303280	1999-07-17	18300	A
USGS	03303280	1999-07-18	23000	A
USGS	03303280	1999-07-19	8040	A
USGS	03303280	1999-07-20	9690	A
USGS	03303280	1999-07-21	24600	A
USGS	03303280	1999-07-22	5620	A
USGS	03303280	1999-07-23	26500	A
USGS	03303280	1999-07-24	8930	A
USGS	03303280	1999-07-25	17100	A
USGS	03303280	1999-07-26	20900	A
USGS	03303280	1999-07-27	16400	A
USGS	03303280	1999-07-28	6850	A
USGS	03303280	1999-07-29	36800	A
USGS	03303280	1999-07-30	48300	A
USGS	03303280	1999-07-31	34700	A
USGS	03303280	1999-08-01	10700	A
USGS	03303280	1999-08-02	23800	A
USGS	03303280	1999-08-03	27100	A
USGS	03303280	1999-08-04	18000	A
USGS	03303280	1999-08-05	3700	A:e
USGS	03303280	1999-08-06	14200	A
USGS	03303280	1999-08-07	21000	A
USGS	03303280	1999-08-08	4700	A
USGS	03303280	1999-08-09	28600	A
USGS	03303280	1999-08-10	17500	A
USGS	03303280	1999-08-11	5330	A
USGS	03303280	1999-08-12	4010	A
USGS	03303280	1999-08-13	14500	A
USGS	03303280	1999-08-14	19900	A
USGS	03303280	1999-08-15	16000	A
USGS	03303280	1999-08-16	17500	A
USGS	03303280	1999-08-17	6300	A
USGS	03303280	1999-08-18	14900	A
USGS	03303280	1999-08-19	18300	A
USGS	03303280	1999-08-20	16800	A
USGS	03303280	1999-08-21	5440	A
USGS	03303280	1999-08-22	4250	A
USGS	03303280	1999-08-23	14700	A
USGS	03303280	1999-08-24	18200	A
USGS	03303280	1999-08-25	27400	A
USGS	03303280	1999-08-26	56100	A
USGS	03303280	1999-08-27	39300	A
USGS	03303280	1999-08-28	23500	A
USGS	03303280	1999-08-29	24900	A
USGS	03303280	1999-08-30	25100	A
USGS	03303280	1999-08-31	12400	A
USGS	03303280	1999-09-01	8920	A
USGS	03303280	1999-09-02	3920	A:e
USGS	03303280	1999-09-03	16100	A
USGS	03303280	1999-09-04	18900	A
USGS	03303280	1999-09-05	3600	A:e
USGS	03303280	1999-09-06	4090	A
USGS	03303280	1999-09-07	17700	A
USGS	03303280	1999-09-08	20000	A
USGS	03303280	1999-09-09	11200	A
USGS	03303280	1999-09-10	16700	A
USGS	03303280	1999-09-11	12200	A
USGS	03303280	1999-09-12	13600	A
USGS	03303280	1999-09-13	10900	A
USGS	03303280	1999-09-14	3850	A:e
USGS	03303280	1999-09-15	4270	A
USGS	03303280	1999-09-16	22700	A
USGS	03303280	1999-09-17	7530	A
USGS	03303280	1999-09-18	3850	A:e
USGS	03303280	1999-09-19	22600	A
USGS	03303280	1999-09-20	5760	A
USGS	03303280	1999-09-21	12500	A
USGS	03303280	1999-09-22	22300	A
USGS	03303280	1999-09-23	6970	A
USGS	03303280	1999-09-24	3600	A:e
USGS	03303280	1999-09-25	3830	A
USGS	03303280	1999-09-26	11800	A
USGS	03303280	1999-09-27	18900	A
USGS	03303280	1999-09-28	3600	A:e
USGS	03303280	1999-09-29	10800	A
USGS	03303280	1999-09-30	26100	A
USGS	03303280	1999-10-01	33500	A
USGS	03303280	1999-10-02	18500	A
USGS	03303280	1999-10-03	16600	A
USGS	03303280	1999-10-04	33500	A
USGS	03303280	1999-10-05	12200	A
USGS	03303280	1999-10-06	26800	A
USGS	03303280	1999-10-07	24300	A
USGS	03303280	1999-10-08	8190	A
USGS	03303280	1999-10-09	22800	A
USGS	03303280	1999-10-10	43100	A
USGS	03303280	1999-10-11	19700	A
USGS	03303280	1999-10-12	33900	A
USGS	03303280	1999-10-13	44400	A
USGS	03303280	1999-10-14	18200	A
USGS	03303280	1999-10-15	34300	A
USGS	03303280	1999-10-16	21900	A
USGS	03303280	1999-10-17	27900	A
USGS	03303280	1999-10-18	18900	A
USGS	03303280	1999-10-19	28100	A
USGS	03303280	1999-10-20	24200	A
USGS	03303280	1999-10-21	13300	A
USGS	03303280	1999-10-22	10800	A
USGS	03303280	1999-10-23	22900	A
USGS	03303280	1999-10-24	10100	A
USGS	03303280	1999-10-25	29000	A
USGS	03303280	1999-10-26	15100	A
USGS	03303280	1999-10-27	3850	A
USGS	03303280	1999-10-28	20300	A
USGS	03303280	1999-10-29	23000	A
USGS	03303280	1999-10-30	21100	A
USGS	03303280	1999-10-31	10600	A
USGS	03303280	1999-11-01	11900	A
USGS	03303280	1999-11-02	15000	A
USGS	03303280	1999-11-03	26900	A
USGS	03303280	1999-11-04	78700	A
USGS	03303280	1999-11-05	71300	A
USGS	03303280	1999-11-06	68600	A
USGS	03303280	1999-11-07	66400	A
USGS	03303280	1999-11-08	50800	A
USGS	03303280	1999-11-09	44200	A
USGS	03303280	1999-11-10	36800	A
USGS	03303280	1999-11-11	28400	A
USGS	03303280	1999-11-12	30100	A
USGS	03303280	1999-11-13	30100	A
USGS	03303280	1999-11-14	12800	A
USGS	03303280	1999-11-15	22900	A
USGS	03303280	1999-11-16	30000	A
USGS	03303280	1999-11-17	19400	A
USGS	03303280	1999-11-18	21600	A
USGS	03303280	1999-11-19	24800	A
USGS	03303280	1999-11-20	17800	A
USGS	03303280	1999-11-21	18000	A
USGS	03303280	1999-11-22	19700	A
USGS	03303280	1999-11-23	21000	A
USGS	03303280	1999-11-24	20900	A
USGS	03303280	1999-11-25	20900	A
USGS	03303280	1999-11-26	23400	A
USGS	03303280	1999-11-27	74100	A
USGS	03303280	1999-11-28	114000	A
USGS	03303280	1999-11-29	129000	A
USGS	03303280	1999-11-30	120000	A
USGS	03303280	1999-12-01	80600	A
USGS	03303280	1999-12-02	59900	A
USGS	03303280	1999-12-03	53300	A
USGS	03303280	1999-12-04	57600	A
USGS	03303280	1999-12-05	44500	A
USGS	03303280	1999-12-06	35700	A
USGS	03303280	1999-12-07	35800	A
USGS	03303280	1999-12-08	42600	A
USGS	03303280	1999-12-09	59900	A
USGS	03303280	1999-12-10	47100	A
USGS	03303280	1999-12-11	55600	A
USGS	03303280	1999-12-12	69500	A
USGS	03303280	1999-12-13	94700	A
USGS	03303280	1999-12-14	123000	A
USGS	03303280	1999-12-15	137000	A
USGS	03303280	1999-12-16	162000	A
USGS	03303280	1999-12-17	198000	A
USGS	03303280	1999-12-18	213000	A
USGS	03303280	1999-12-19	185000	A
USGS	03303280	1999-12-20	137000	A
USGS	03303280	1999-12-21	110000	A
USGS	03303280	1999-12-22	84200	A
USGS	03303280	1999-12-23	74500	A
USGS	03303280	1999-12-24	62700	A
USGS	03303280	1999-12-25	52800	A
USGS	03303280	1999-12-26	47600	A
USGS	03303280	1999-12-27	35400	A
USGS	03303280	1999-12-28	35800	A
USGS	03303280	1999-12-29	44600	A
USGS	03303280	1999-12-30	21600	A
USGS	03303280	1999-12-31	43800	A
USGS	03303280	2000-01-01	25000	A
USGS	03303280	2000-01-02	30700	A
USGS	03303280	2000-01-03	101000	A
USGS	03303280	2000-01-04	250000	A
USGS	03303280	2000-01-05	255000	A
USGS	03303280	2000-01-06	204000	A
USGS	03303280	2000-01-07	183000	A
USGS	03303280	2000-01-08	174000	A
USGS	03303280	2000-01-09	153000	A
USGS	03303280	2000-01-10	129000	A
USGS	03303280	2000-01-11	112000	A
USGS	03303280	2000-01-12	96200	A
USGS	03303280	2000-01-13	78400	A
USGS	03303280	2000-01-14	86000	A
USGS	03303280	2000-01-15	77400	A
USGS	03303280	2000-01-16	76100	A
USGS	03303280	2000-01-17	76000	A
USGS	03303280	2000-01-18	53900	A
USGS	03303280	2000-01-19	47100	A
USGS	03303280	2000-01-20	46000	A
USGS	03303280	2000-01-21	39100	A
USGS	03303280	2000-01-22	64400	A
USGS	03303280	2000-01-23	35800	A
USGS	03303280	2000-01-24	35800	A
USGS	03303280	2000-01-25	24100	A
USGS	03303280	2000-01-26	33200	A
USGS	03303280	2000-01-27	41800	A
USGS	03303280	2000-01-28	41700	A
USGS	03303280	2000-01-29	39500	A
USGS	03303280	2000-01-30	24200	A
USGS	03303280	2000-01-31	21500	A
USGS	03303280	2000-02-01	28900	A
USGS	03303280	2000-02-02	32100	A
USGS	03303280	2000-02-03	33100	A
USGS	03303280	2000-02-04	41700	A
USGS	03303280	2000-02-05	41600	A
USGS	03303280	2000-02-06	32600	A
USGS	03303280	2000-02-07	29800	A
USGS	03303280	2000-02-08	37200	A
USGS	03303280	2000-02-09	37700	A
USGS	03303280	2000-02-10	32700	A
USGS	03303280	2000-02-11	34800	A
USGS	03303280	2000-02-12	69900	A
USGS	03303280	2000-02-13	101000	A
USGS	03303280	2000-02-14	195000	A
USGS	03303280	2000-02-15	266000	A
USGS	03303280	2000-02-16	285000	A
USGS	03303280	2000-02-17	266000	A
USGS	03303280	2000-02-18	435000	A
USGS	03303280	2000-02-19	503000	A
USGS	03303280	2000-02-20	546000	A
USGS	03303280	2000-02-21	560000	A
USGS	03303280	2000-02-22	566000	A
USGS	03303280	2000-02-23	565000	A
USGS	03303280	2000-02-24	557000	A
USGS	03303280	2000-02-25	534000	A
USGS	03303280	2000-02-26	485000	A
USGS	03303280	2000-02-27	396000	A
USGS	03303280	2000-02-28	216000	A
USGS	03303280	2000-02-29	192000	A
USGS	03303280	2000-03-01	183000	A
USGS	03303280	2000-03-02	178000	A
USGS	03303280	2000-03-03	169000	A
USGS	03303280	2000-03-04	163000	A
USGS	03303280	2000-03-05	150000	A
USGS	03303280	2000-03-06	133000	A
USGS	03303280	2000-03-07	113000	A
USGS	03303280	2000-03-08	95400	A
USGS	03303280	2000-03-09	78100	A
USGS	03303280	2000-03-10	59400	A
USGS	03303280	2000-03-11	56400	A
USGS	03303280	2000-03-12	64800	A
USGS	03303280	2000-03-13	83400	A
USGS	03303280	2000-03-14	84500	A
USGS	03303280	2000-03-15	126000	A
USGS	03303280	2000-03-16	143000	A
USGS	03303280	2000-03-17	158000	A
USGS	03303280	2000-03-18	163000	A
USGS	03303280	2000-03-19	182000	A
USGS	03303280	2000-03-20	209000	A
USGS	03303280	2000-03-21	255000	A
USGS	03303280	2000-03-22	251000	A
USGS	03303280	2000-03-23	247000	A
USGS	03303280	2000-03-24	244000	A
USGS	03303280	2000-03-25	239000	A
USGS	03303280	2000-03-26	219000	A
USGS	03303280	2000-03-27	181000	A
USGS	03303280	2000-03-28	150000	A
USGS	03303280	2000-03-29	132000	A
USGS	03303280	2000-03-30	115000	A
USGS	03303280	2000-03-31	108000	A
USGS	03303280	2000-04-01	106000	A
USGS	03303280	2000-04-02	98800	A
USGS	03303280	2000-04-03	96300	A
USGS	03303280	2000-04-04	131000	A
USGS	03303280	2000-04-05	177000	A
USGS	03303280	2000-04-06	214000	A
USGS	03303280	2000-04-07	267000	A
USGS	03303280	2000-04-08	297000	A
USGS	03303280	2000-04-09	418000	A
USGS	03303280	2000-04-10	434000	A
USGS	03303280	2000-04-11	409000	A
USGS	03303280	2000-04-12	280000	A
USGS	03303280	2000-04-13	285000	A
USGS	03303280	2000-04-14	279000	A
USGS	03303280	2000-04-15	261000	A
USGS	03303280	2000-04-16	240000	A
USGS	03303280	2000-04-17	208000	A
USGS	03303280	2000-04-18	182000	A
USGS	03303280	2000-04-19	173000	A
USGS	03303280	2000-04-20	193000	A
USGS	03303280	2000-04-21	226000	A
USGS	03303280	2000-04-22	241000	A
USGS	03303280	2000-04-23	229000	A
USGS	03303280	2000-04-24	208000	A
USGS	03303280	2000-04-25	194000	A
USGS	03303280	2000-04-26	186000	A
USGS	03303280	2000-04-27	183000	A
USGS	03303280	2000-04-28	192000	A
USGS	03303280	2000-04-29	199000	A
USGS	03303280	2000-04-30	181000	A
USGS	03303280	2000-05-01	151000	A
USGS	03303280	2000-05-02	122000	A
USGS	03303280	2000-05-03	99600	A
USGS	03303280	2000-05-04	104000	A
USGS	03303280	2000-05-05	110000	A
USGS	03303280	2000-05-06	94100	A
USGS	03303280	2000-05-07	89700	A
USGS	03303280	2000-05-08	87000	A
USGS	03303280	2000-05-09	76500	A
USGS	03303280	2000-05-10	65100	A
USGS	03303280	2000-05-11	64200	A
USGS	03303280	2000-05-12	62300	A
USGS	03303280	2000-05-13	42800	A
USGS	03303280	2000-05-14	74800	A
USGS	03303280	2000-05-15	54500	A
USGS	03303280	2000-05-16	47200	A
USGS	03303280	2000-05-17	43700	A
USGS	03303280	2000-05-18	47400	A
USGS	03303280	2000-05-19	41400	A
USGS	03303280	2000-05-20	45500	A
USGS	03303280	2000-05-21	68900	A
USGS	03303280	2000-05-22	89200	A
USGS	03303280	2000-05-23	89900	A
USGS	03303280	2000-05-24	109000	A
USGS	03303280	2000-05-25	93500	A
USGS	03303280	2000-05-26	111000	A
USGS	03303280	2000-05-27	129000	A
USGS	03303280	2000-05-28	130000	A
USGS	03303280	2000-05-29	125000	A
USGS	03303280	2000-05-30	123000	A
USGS	03303280	2000-05-31	139000	A
USGS	03303280	2000-06-01	152000	A
USGS	03303280	2000-06-02	146000	A
USGS	03303280	2000-06-03	121000	A
USGS	03303280	2000-06-04	95700	A
USGS	03303280	2000-06-05	76300	A
USGS	03303280	2000-06-06	57600	A
USGS	03303280	2000-06-07	50600	A
USGS	03303280	2000-06-08	59500	A
USGS	03303280	2000-06-09	84200	A
USGS	03303280	2000-06-10	89700	A
USGS	03303280	2000-06-11	76300	A
USGS	03303280	2000-06-12	48400	A
USGS	03303280	2000-06-13	38700	A
USGS	03303280	2000-06-14	54300	A
USGS	03303280	2000-06-15	58000	A
USGS	03303280	2000-06-16	54000	A
USGS	03303280	2000-06-17	75300	A
USGS	03303280	2000-06-18	103000	A
USGS	03303280	2000-06-19	126000	A
USGS	03303280	2000-06-20	128000	A
USGS	03303280	2000-06-21	121000	A
USGS	03303280	2000-06-22	121000	A
USGS	03303280	2000-06-23	127000	A
USGS	03303280	2000-06-24	131000	A
USGS	03303280	2000-06-25	142000	A
USGS	03303280	2000-06-26	120000	A
USGS	03303280	2000-06-27	91500	A
USGS	03303280	2000-06-28	75100	A
USGS	03303280	2000-06-29	71100	A
USGS	03303280	2000-06-30	95800	A
USGS	03303280	2000-07-01	97000	A
USGS	03303280	2000-07-02	79800	A
USGS	03303280	2000-07-03	59400	A
USGS	03303280	2000-07-04	42700	A
USGS	03303280	2000-07-05	69800	A
USGS	03303280	2000-07-06	95100	A
USGS	03303280	2000-07-07	108000	A
USGS	03303280	2000-07-08	108000	A
USGS	03303280	2000-07-09	85300	A
USGS	03303280	2000-07-10	62400	A
USGS	03303280	2000-07-11	50800	A
USGS	03303280	2000-07-12	93000	A
USGS	03303280	2000-07-13	113000	A
USGS	03303280	2000-07-14	104000	A
USGS	03303280	2000-07-15	82200	A
USGS	03303280	2000-07-16	69300	A
USGS	03303280	2000-07-17	88000	A
USGS	03303280	2000-07-18	79400	A
USGS	03303280	2000-07-19	67600	A
USGS	03303280	2000-07-20	86300	A
USGS	03303280	2000-07-21	84900	A
USGS	03303280	2000-07-22	71200	A
USGS	03303280	2000-07-23	55300	A
USGS	03303280	2000-07-24	57800	A
USGS	03303280	2000-07-25	39400	A
USGS	03303280	2000-07-26	17500	A
USGS	03303280	2000-07-27	23700	A
USGS	03303280	2000-07-28	50000	A
USGS	03303280	2000-07-29	31500	A
USGS	03303280	2000-07-30	53700	A
USGS	03303280	2000-07-31	48200	A
USGS	03303280	2000-08-01	39200	A
USGS	03303280	2000-08-02	70100	A
USGS	03303280	2000-08-03	55300	A
USGS	03303280	2000-08-04	68000	A
USGS	03303280	2000-08-05	64400	A
USGS	03303280	2000-08-06	62800	A
USGS	03303280	2000-08-07	75200	A
USGS	03303280	2000-08-08	93400	A
USGS	03303280	2000-08-09	123000	A
USGS	03303280	2000-08-10	133000	A
USGS	03303280	2000-08-11	130000	A
USGS	03303280	2000-08-12	131000	A
USGS	03303280	2000-08-13	114000	A
USGS	03303280	2000-08-14	83800	A
USGS	03303280	2000-08-15	61900	A
USGS	03303280	2000-08-16	53000	A
USGS	03303280	2000-08-17	36000	A
USGS	03303280	2000-08-18	49900	A
USGS	03303280	2000-08-19	59800	A
USGS	03303280	2000-08-20	36700	A
USGS	03303280	2000-08-21	55300	A
USGS	03303280	2000-08-22	63700	A
USGS	03303280	2000-08-23	45200	A
USGS	03303280	2000-08-24	45600	A
USGS	03303280	2000-08-25	56400	A
USGS	03303280	2000-08-26	68400	A
USGS	03303280	2000-08-27	53100	A
USGS	03303280	2000-08-28	47200	A
USGS	03303280	2000-08-29	49400	A
USGS	03303280	2000-08-30	47700	A
USGS	03303280	2000-08-31	48800	A
USGS	03303280	2000-09-01	43800	A
USGS	03303280	2000-09-02	24200	A
USGS	03303280	2000-09-03	21700	A
USGS	03303280	2000-09-04	39000	A
USGS	03303280	2000-09-05	42300	A
USGS	03303280	2000-09-06	36400	A
USGS	03303280	2000-09-07	47000	A
USGS	03303280	2000-09-08	33000	A
USGS	03303280	2000-09-09	24200	A
USGS	03303280	2000-09-10	27300	A
USGS	03303280	2000-09-11	35000	A
USGS	03303280	2000-09-12	54300	A
USGS	03303280	2000-09-13	44100	A
USGS	03303280	2000-09-14	39400	A
USGS	03303280	2000-09-15	44900	A
USGS	03303280	2000-09-16	40800	A
USGS	03303280	2000-09-17	30100	A
USGS	03303280	2000-09-18	34700	A
USGS	03303280	2000-09-19	25000	A
USGS	03303280	2000-09-20	18600	A
USGS	03303280	2000-09-21	26200	A
USGS	03303280	2000-09-22	36700	A
USGS	03303280	2000-09-23	41500	A
USGS	03303280	2000-09-24	34500	A
USGS	03303280	2000-09-25	53100	A
USGS	03303280	2000-09-26	112000	A
USGS	03303280	2000-09-27	133000	A
USGS	03303280	2000-09-28	130000	A
USGS	03303280	2000-09-29	117000	A
USGS	03303280	2000-09-30	96600	A
USGS	03303280	2000-10-01	63000	A
USGS	03303280	2000-10-02	52600	A
USGS	03303280	2000-10-03	47300	A
USGS	03303280	2000-10-04	38000	A
USGS	03303280	2000-10-05	40700	A
USGS	03303280	2000-10-06	53700	A
USGS	03303280	2000-10-07	55000	A
USGS	03303280	2000-10-08	59200	A
USGS	03303280	2000-10-09	64600	A
USGS	03303280	2000-10-10	63200	A
USGS	03303280	2000-10-11	46200	A
USGS	03303280	2000-10-12	61600	A
USGS	03303280	2000-10-13	56300	A
USGS	03303280	2000-10-14	48100	A
USGS	03303280	2000-10-15	38000	A
USGS	03303280	2000-10-16	36100	A
USGS	03303280	2000-10-17	34800	A
USGS	03303280	2000-10-18	34000	A
USGS	03303280	2000-10-19	37300	A
USGS	03303280	2000-10-20	35800	A
USGS	03303280	2000-10-21	36000	A
USGS	03303280	2000-10-22	41300	A
USGS	03303280	2000-10-23	43600	A
USGS	03303280	2000-10-24	22400	A
USGS	03303280	2000-10-25	25600	A
USGS	03303280	2000-10-26	29500	A
USGS	03303280	2000-10-27	30100	A
USGS	03303280	2000-10-28	30100	A
USGS	03303280	2000-10-29	29300	A
USGS	03303280	2000-10-30	16900	A
USGS	03303280	2000-10-31	27900	A
USGS	03303280	2000-11-01	31400	A
USGS	03303280	2000-11-02	22400	A
USGS	03303280	2000-11-03	19700	A
USGS	03303280	2000-11-04	22600	A
USGS	03303280	2000-11-05	30800	A
USGS	03303280	2000-11-06	32300	A
USGS	03303280	2000-11-07	18700	A
USGS	03303280	2000-11-08	23700	A
USGS	03303280	2000-11-09	31700	A
USGS	03303280	2000-11-10	41600	A
USGS	03303280	2000-11-11	63400	A
USGS	03303280	2000-11-12	50200	A
USGS	03303280	2000-11-13	47800	A
USGS	03303280	2000-11-14	50500	A
USGS	03303280	2000-11-15	55300	A
USGS	03303280	2000-11-16	47500	A
USGS	03303280	2000-11-17	39300	A
USGS	03303280	2000-11-18	47600	A
USGS	03303280	2000-11-19	37100	A
USGS	03303280	2000-11-20	26800	A
USGS	03303280	2000-11-21	36800	A
USGS	03303280	2000-11-22	31200	A
USGS	03303280	2000-11-23	21200	A
USGS	03303280	2000-11-24	37900	A
USGS	03303280	2000-11-25	44300	A
USGS	03303280	2000-11-26	46100	A
USGS	03303280	2000-11-27	36900	A
USGS	03303280	2000-11-28	22700	A
USGS	03303280	2000-11-29	56200	A
USGS	03303280	2000-11-30	56300	A
USGS	03303280	2000-12-01	66800	A
USGS	03303280	2000-12-02	60700	A
USGS	03303280	2000-12-03	62000	A
USGS	03303280	2000-12-04	63400	A
USGS	03303280	2000-12-05	49700	A
USGS	03303280	2000-12-06	45100	A
USGS	03303280	2000-12-07	40200	A
USGS	03303280	2000-12-08	32600	A
USGS	03303280	2000-12-09	39800	A
USGS	03303280	2000-12-10	41400	A
USGS	03303280	2000-12-11	34400	A
USGS	03303280	2000-12-12	46600	A
USGS	03303280	2000-12-13	63100	A
USGS	03303280	2000-12-14	67300	A
USGS	03303280	2000-12-15	85000	A
USGS	03303280	2000-12-16	147000	A
USGS	03303280	2000-12-17	257000	A
USGS	03303280	2000-12-18	291000	A
USGS	03303280	2000-12-19	289000	A
USGS	03303280	2000-12-20	282000	A
USGS	03303280	2000-12-21	277000	A
USGS	03303280	2000-12-22	256000	A
USGS	03303280	2000-12-23	210000	A
USGS	03303280	2000-12-24	162000	A
USGS	03303280	2000-12-25	130000	A
USGS	03303280	2000-12-26	97900	A
